company,specific_location,REF,review_date,cocoa_percentage,company_location,rating,bean_type,general_location,lon,lat
Tobago Estate (Pralus),"Roxborough, Tobago",895,2012,70%,France,4.0,Trinitario,Tobago,-60.67200597857749,11.24046155
Tocoti,"Wild Bolivian, Jungle Love",927,2012,77%,U.S.A.,3.0,Criollo,Bolivia,-64.9912286,-17.0568696
Tocoti,Venezuela,789,2011,72%,U.S.A.,2.75, ,Venezuela,-66.1109318,8.0018709
Tocoti,Dominican Republic,789,2011,74%,U.S.A.,3.0, ,Dominican Republic,-70.3028026,19.0974031
Treehouse,Conacado,1239,2014,72%,U.S.A.,3.0, ,Dominican Republic,-70.3028026,19.0974031
Tsara (Cinagra),"Ambanja, Tsara Valley",753,2011,72%,Madagascar,3.5, ,Madagascar,46.4416422,-18.9249604
twenty-four blackbirds,Oko Caribe,1700,2015,75%,U.S.A.,2.75, ,Domincan Republic,0,0
twenty-four blackbirds,"Cedeno, lot 271",1700,2015,75%,U.S.A.,3.5, ,Ecuador,-79.3666965,-1.3397668
twenty-four blackbirds,Madagascar,1235,2014,75%,U.S.A.,3.5,Trinitario,Madagascar,46.4416422,-18.9249604
twenty-four blackbirds,Dominican Republic,1022,2013,68%,U.S.A.,3.25, ,Dominican Republic,-70.3028026,19.0974031
twenty-four blackbirds,Palos Blancos,1026,2013,75%,U.S.A.,2.5, ,Bolivia,-64.9912286,-17.0568696
twenty-four blackbirds,Dominican Republic,753,2011,73%,U.S.A.,2.75, ,Dominican Republic,-70.3028026,19.0974031
Two Ravens,Peru,1740,2016,60%,U.S.A.,3.0,Criollo,Peru,-75.0458515,-6.8699697
Un Dimanche A Paris,Dominican Republic,709,2011,63%,France,3.75, ,Dominican Republic,-70.3028026,19.0974031
Undone,Matagalpa,1438,2014,74%,U.S.A.,2.75, ,Nicaragua,-85.2936911,12.6090157
Undone,Nourish,1438,2014,70%,U.S.A.,3.0, ,Dominican Republic,-70.3028026,19.0974031
Upchurch,"Madagascar, Sassy Bar",1752,2016,72%,U.S.A.,3.0,Trinitario,Madagascar,46.4416422,-18.9249604
Upchurch,"Tanzania, Party Bar",1752,2016,72%,U.S.A.,3.25, ,Tanzania,35.7878438,-6.5247123
Urzi,"Sur del Lago, Merida",1327,2014,65%,Italy,3.25,Trinitario,Venezuela,-66.1109318,8.0018709
Valrhona,"Piura, Illanka, Quemazon",1510,2015,63%,France,4.0, ,Peru,-75.0458515,-6.8699697
Valrhona,"Andoa, Grand Cru blend",1145,2013,70%,France,3.5, , ,0,0
Valrhona,"Loma Sotavento, 2013",1153,2013,64%,France,3.5, ,Dominican Republic,-70.3028026,19.0974031
Valrhona,"Otucan, Grand Cru",931,2012,69%,France,4.0, ,Venezuela,-66.1109318,8.0018709
Valrhona,Caraque,709,2011,56%,France,3.25, , ,0,0
Valrhona,"Porcelana, Pedegral",757,2011,64%,France,4.0,Criollo,Venezuela,-66.1109318,8.0018709
Valrhona,Tainori,327,2009,64%,France,3.75, ,Dominican Republic,-70.3028026,19.0974031
Valrhona,Alpaco,370,2009,66%,France,3.75, ,Ecuador,-79.3666965,-1.3397668
Valrhona,Nyangbo,395,2009,68%,France,3.5,Forastero,Ghana,-1.0800271,8.0300284
Valrhona,Araguani,117,2007,72%,France,3.0,Blend,"Venezuela, Carribean",-86.2283697,12.1387648
Valrhona,Chuao 2002 P.,129,2007,65%,France,3.75,Trinitario,Venezuela,-66.1109318,8.0018709
Valrhona,Manjari,129,2007,64%,France,4.0,"Criollo, Trinitario",Madagascar,46.4416422,-18.9249604
Valrhona,Le Noir Extra Amer,147,2007,85%,France,1.5, , ,0,0
Valrhona,Abinao,153,2007,85%,France,2.5,Forastero,West Africa,-0.20012477770047185,5.6343285000000005
Valrhona,Le Noir Amer,157,2007,71%,France,2.75,Forastero,West Africa,-0.20012477770047185,5.6343285000000005
Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",162,2007,64%,France,3.25,Criollo (Porcelana),Venezuela,-66.1109318,8.0018709
Valrhona,Caraibe,63,2006,66%,France,3.0,Trinitario,Carribean,-123.13069097803378,49.2866851
Valrhona,Guanaja,63,2006,70%,France,4.0,"Criollo, Trinitario",South America,-61.0006565,-21.0002179
Valrhona,Gran Couva 2005 P.,75,2006,64%,France,2.5,Trinitario,Trinidad,-61.26130538878063,10.443024300000001
Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",75,2006,64%,France,3.0,Criollo (Porcelana),Venezuela,-66.1109318,8.0018709
Valrhona,"Sambirano, Ampamakia 2005, Millot P.",75,2006,64%,France,3.5,Trinitario,Madagascar,46.4416422,-18.9249604
Vanleer (Barry Callebaut),Manhattan,963,2012,72%,U.S.A.,2.5,Forastero,Ghana,-1.0800271,8.0300284
Vanleer (Barry Callebaut),Napa,963,2012,65%,U.S.A.,2.75,Forastero,Ghana,-1.0800271,8.0300284
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,72%,Madagascar,2.75,Trinitario,Madagascar,46.4416422,-18.9249604
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,76%,Madagascar,2.75,Trinitario,Madagascar,46.4416422,-18.9249604
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,80%,Madagascar,2.75,Trinitario,Madagascar,46.4416422,-18.9249604
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,70%,Madagascar,3.0,Trinitario,Madagascar,46.4416422,-18.9249604
Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,404,2009,68%,Madagascar,3.0,Trinitario,Madagascar,46.4416422,-18.9249604
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,64%,Madagascar,3.25,Trinitario,Madagascar,46.4416422,-18.9249604
Vicuna,Palos Blancos,1470,2015,70%,U.S.A.,3.25, ,Bolivia,-64.9912286,-17.0568696
Vicuna,Palos Blancos + nibs,1470,2015,70%,U.S.A.,3.25, ,Bolivia,-64.9912286,-17.0568696
Videri,Dominican Republic,1211,2014,90%,U.S.A.,3.25, ,Dominican Republic,-70.3028026,19.0974031
Videri,Trinidad,1211,2014,75%,U.S.A.,3.5,Trinitario,Trinidad,-61.26130538878063,10.443024300000001
Videri,Mindo,1227,2014,75%,U.S.A.,3.5, ,Ecuador,-79.3666965,-1.3397668
Videri,Dark,1117,2013,90%,U.S.A.,3.75, ,Central and S. America,-61.0006565,-21.0002179
Videri,Classic,991,2012,70%,U.S.A.,3.25, ,Central and S. America,-61.0006565,-21.0002179
Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",951,2012,70%,France,3.5,Trinitario,Vietnam,108.4265113,13.2904027
Vintage Plantations,San Martin,1205,2014,75%,U.S.A.,3.0, ,Peru,-75.0458515,-6.8699697
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,100%,U.S.A.,2.0,Forastero (Arriba),Ecuador,-79.3666965,-1.3397668
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,90%,U.S.A.,2.0,Forastero (Arriba),Ecuador,-79.3666965,-1.3397668
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,75%,U.S.A.,3.0,Forastero (Arriba),Ecuador,-79.3666965,-1.3397668
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",153,2007,65%,U.S.A.,3.0,Forastero (Arriba),Ecuador,-79.3666965,-1.3397668
Violet Sky,Sambirano Valley,1458,2015,77%,U.S.A.,2.75,Trinitario,Madagascar,46.4416422,-18.9249604
Violet Sky,Moho River Valley,1458,2015,77%,U.S.A.,3.0,"Criollo, Trinitario",Belize,-88.7600927,16.8259793
Violet Sky,Cuyagua,1458,2015,77%,U.S.A.,3.0,Criollo,Venezuela,-66.1109318,8.0018709
Violet Sky,Peru,1458,2015,77%,U.S.A.,3.25,"Criollo, Trinitario",Peru,-75.0458515,-6.8699697
Violet Sky,Cahabon,1502,2015,77%,U.S.A.,2.75,Trinitario,Guatemala,-89.8988087,15.6356088
Vivra,Peru,1720,2016,70%,U.S.A.,2.5, ,Peru,-75.0458515,-6.8699697
Vivra,Ocumare,1720,2016,70%,U.S.A.,2.5, ,Venezuela,-66.1109318,8.0018709
Vivra,Dominican Republic,1724,2016,70%,U.S.A.,3.0, ,Domincan Republic,0,0
Wellington Chocolate Factory,Conacado,1756,2016,70%,New Zealand,3.5,Trinitario,Dominican Republic,-70.3028026,19.0974031
Wellington Chocolate Factory,"Piura Blanco, Norandino",1756,2016,70%,New Zealand,3.5, ,Peru,-75.0458515,-6.8699697
Whittakers,Ghana,733,2011,72%,New Zealand,2.5,Forastero,Ghana,-1.0800271,8.0300284
Wilkie's Organic,Amazonas,1169,2013,75%,Ireland,2.5,Criollo,Peru,-75.0458515,-6.8699697
Wilkie's Organic,Amazonas,1169,2013,89%,Ireland,2.75,Criollo,Peru,-75.0458515,-6.8699697
Wilkie's Organic,Tumbes,1169,2013,75%,Ireland,3.25,Criollo,Peru,-75.0458515,-6.8699697
Wilkie's Organic,Amazonas w/ nibs,1173,2013,75%,Ireland,2.75,Criollo,Peru,-75.0458515,-6.8699697
Willie's Cacao,Los Llanos,1848,2016,70%,U.K.,4.0, ,Colombia,-72.9088133,4.099917
Willie's Cacao,Los Llanos,1227,2014,88%,U.K.,3.0,Trinitario,Colombia,-72.9088133,4.099917
Willie's Cacao,"Java, Indonesian Black",1109,2013,100%,U.K.,2.25, ,Indonesia,117.8902853,-2.4833826
Willie's Cacao,Sambirano,593,2010,71%,U.K.,3.0,Trinitario,Madagascar,46.4416422,-18.9249604
Willie's Cacao,Hacienda Las Trincheras,593,2010,72%,U.K.,3.5, ,Venezuela,-66.1109318,8.0018709
Willie's Cacao,Java,593,2010,69%,U.K.,3.75, ,Indonesia,117.8902853,-2.4833826
Willie's Cacao,San Martin,457,2009,70%,U.K.,3.0, ,Peru,-75.0458515,-6.8699697
Willie's Cacao,Rio Caribe,457,2009,72%,U.K.,3.25,Trinitario,Venezuela,-66.1109318,8.0018709
Wm,"Guasare, Zulia Prov., 2015, batch 124",1912,2016,74%,U.S.A.,3.0,Criollo,Venezuela,-66.1109318,8.0018709
Wm,"Wild Beniano, 2016, batch 128, Heirloom",1912,2016,76%,U.S.A.,3.5, ,Bolivia,-64.9912286,-17.0568696
Wm,"Ghana, 2013, batch 129",1916,2016,75%,U.S.A.,3.75, ,Ghana,-1.0800271,8.0300284
Woodblock,"Maranon, Cajamarca",1243,2014,70%,U.S.A.,3.0,Forastero (Nacional),Peru,-75.0458515,-6.8699697
Woodblock,"Camino Verde P., Balao, Guayas",1042,2013,70%,U.S.A.,3.25, ,Ecuador,-79.3666965,-1.3397668
Woodblock,Gran Couva,1042,2013,70%,U.S.A.,3.5,Trinitario,Trinidad,-61.26130538878063,10.443024300000001
Woodblock,Ecuador,825,2012,70%,U.S.A.,2.5, ,Ecuador,-79.3666965,-1.3397668
Woodblock,Costa Rica,825,2012,70%,U.S.A.,3.0, ,Costa Rica,-84.0739102,10.2735633
Woodblock,Sambirano,951,2012,70%,U.S.A.,3.25,Trinitario,Madagascar,46.4416422,-18.9249604
Woodblock,Ocumare,741,2011,70%,U.S.A.,4.0, ,Venezuela,-66.1109318,8.0018709
Woodblock,La Red,769,2011,70%,U.S.A.,3.5, ,Dominican Republic,-70.3028026,19.0974031
Xocolat,Hispaniola,1057,2013,66%,Domincan Republic,3.0, ,Dominican Republic,-70.3028026,19.0974031
Xocolla,"Sambirano, batch 170102",1948,2017,70%,U.S.A.,2.75, ,Madagascar,46.4416422,-18.9249604
Xocolla,"Hispaniola, batch 170104",1948,2017,70%,U.S.A.,2.5, ,Dominican Republic,-70.3028026,19.0974031
Zak's,"Papua New Guinea, Batch 2",1574,2015,70%,U.S.A.,3.0, ,Papua New Guinea,144.2489081,-5.6816069
Zak's,"Dominican Republic, Batch D2",1578,2015,70%,U.S.A.,3.25, ,Domincan Republic,0,0
Zak's,"Madagascar, Batch 2",1578,2015,70%,U.S.A.,3.25,Trinitario,Madagascar,46.4416422,-18.9249604
Zak's,"Peru, Batch 1",1578,2015,70%,U.S.A.,3.25, ,Peru,-75.0458515,-6.8699697
Zak's,"Belize, Batch 2",1578,2015,70%,U.S.A.,3.5,Trinitario,Belize,-88.7600927,16.8259793
Zak's,"House Blend, Batch 2",1582,2015,60%,U.S.A.,3.0, , ,0,0
Zart Pralinen,"Millot P., Ambanja",1820,2016,70%,Austria,3.5,"Criollo, Trinitario",Madagascar,46.4416422,-18.9249604
Zart Pralinen,UNOCACE,1824,2016,70%,Austria,2.75,Nacional (Arriba),Ecuador,-79.3666965,-1.3397668
Zart Pralinen,San Juan Estate,1824,2016,85%,Austria,2.75,Trinitario,Trinidad,-61.26130538878063,10.443024300000001
Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,85%,Austria,3.0,"Criollo, Trinitario",Tanzania,35.7878438,-6.5247123
Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,70%,Austria,3.5,"Criollo, Trinitario",Tanzania,35.7878438,-6.5247123
Zart Pralinen,"San Juan Estate, Gran Couva",1880,2016,78%,Austria,3.5,Trinitario,Trinidad,-61.26130538878063,10.443024300000001
Zokoko,Guadalcanal,1716,2016,78%,Australia,3.75, ,Solomon Islands,159.1070693851845,-8.7053941
Zokoko,Goddess Blend,1780,2016,65%,Australia,3.25, , ,0,0
Zokoko,Alto Beni,697,2011,68%,Australia,3.5, ,Bolivia,-64.9912286,-17.0568696
Zokoko,Tokiala,701,2011,66%,Australia,3.5,Trinitario,Papua New Guinea,144.2489081,-5.6816069
Zokoko,"Tranquilidad, Baures",701,2011,72%,Australia,3.75, ,Bolivia,-64.9912286,-17.0568696
Zotter,Raw,1205,2014,80%,Austria,2.75, , ,0,0
Zotter,"Bocas del Toro, Cocabo Co-op",801,2012,72%,Austria,3.5, ,Panama,-81.1308434,8.559559
Zotter,Amazonas Frucht,801,2012,65%,Austria,3.5, , ,0,0
Zotter,"Satipo Pangoa region, 16hr conche",875,2012,70%,Austria,3.0,Criollo (Amarru),Peru,-75.0458515,-6.8699697
Zotter,"Satipo Pangoa region, 20hr conche",875,2012,70%,Austria,3.5,Criollo (Amarru),Peru,-75.0458515,-6.8699697
Zotter,"Loma Los Pinos, Yacao region, D.R.",875,2012,62%,Austria,3.75, ,Dominican Republic,-70.3028026,19.0974031
Zotter,El Oro,879,2012,75%,Austria,3.0,Forastero (Nacional),Ecuador,-79.3666965,-1.3397668
Zotter,Huiwani Coop,879,2012,75%,Austria,3.0,"Criollo, Trinitario",Papua New Guinea,144.2489081,-5.6816069
Zotter,El Ceibo Coop,879,2012,90%,Austria,3.25, ,Bolivia,-64.9912286,-17.0568696
Zotter,Santo Domingo,879,2012,70%,Austria,3.75, ,Dominican Republic,-70.3028026,19.0974031
Zotter,"Kongo, Highlands",883,2012,68%,Austria,3.25,Forastero,Congo,15.6419155,-0.7264327
Zotter,"Indianer, Raw",883,2012,58%,Austria,3.5, , ,0,0
Zotter,Peru,647,2011,70%,Austria,3.75, ,Peru,-75.0458515,-6.8699697
Zotter,Congo,749,2011,65%,Austria,3.0,Forastero,Congo,15.6419155,-0.7264327
Zotter,Kerala State,749,2011,65%,Austria,3.5,Forastero,India,78.6677428,22.3511148
Zotter,Kerala State,781,2011,62%,Austria,3.25, ,India,78.6677428,22.3511148
Zotter,"Brazil, Mitzi Blue",486,2010,65%,Austria,3.0, ,Brazil,-53.2,-10.3333333
